Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording179	kaije	Kaije_trials10-12	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b13-constr,d07-dilating,dog_fed,grey_screen,h15-dilating,Kitten meowing to attract cats	whole_screen	97872	0	4098	315	63	1002	13	92257	63	whole_screen		4,00836	5394	1	92257	5				
Recording179	kaije	Kaije_trials10-12	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b13-constr,d07-dilating,dog_fed,grey_screen,h15-dilating,Kitten meowing to attract cats	whole_screen	97872	0	5612	5612	5612	5612	1	60618	5612	whole_screen		3,71125	5612	1	60618	0				
Recording179	kaije	Kaije_trials10-12	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b13-constr,d07-dilating,dog_fed,grey_screen,h15-dilating,Kitten meowing to attract cats	whole_screen	97872	0	13754	1058	67	4613	13	49927	210	whole_screen		3,80188	14271	3	49927	4				
Recording179	kaije	Kaije_trials10-12	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b13-constr,d07-dilating,dog_fed,grey_screen,h15-dilating,Kitten meowing to attract cats	whole_screen	97872	0	5279	1760	45	2733	3	71741	45	whole_screen		3,71276	5612	1	71741	0				
Recording213	Noodle	Noodle_trials43-45	b04-constr	1	b04-constr	whole_screen	5595	85758	2324	211	84	400	11	0	340	whole_screen		3,63707	3525	2	0	3		3158		143,17
Recording213	Noodle	Noodle_trials43-45	d02-dilating	1	d02-dilating	whole_screen	5612	102226	2459	224	67	672	11	564	368	whole_screen		3,58621	4152	3	564	3	1249		440,52	
Recording213	Noodle	Noodle_trials43-45	grey_screen	1	grey_screen	whole_screen	5112	75433	2860	477	67	2216	6	1490	67	whole_screen		3,42959	3361	1	1473	2				
Recording213	Noodle	Noodle_trials43-45	grey_screen	2	grey_screen	whole_screen	4596	91353	3207	356	68	1293	9	140	83	whole_screen	whole_screen	3,51024	3905	2	107	2				
Recording213	Noodle	Noodle_trials43-45	grey_screen	3	grey_screen	whole_screen	4579	107838	2555	319	83	741	8	103	83	whole_screen		3,64376	3854	2	103	2	969	4507	147,19	563,15
Recording213	Noodle	Noodle_trials43-45	h00-dilating	1	h00-dilating	whole_screen	5462	115332	2483	276	34	799	9	0	271	whole_screen	whole_screen	3,75474	5462	1	0	3				
Recording213	Noodle	Noodle_trials43-45	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b04-constr,d02-dilating,dog_puppy_barking,grey_screen,h00-dilating,Rabbit sounds	whole_screen	120983	0	2324	211	84	400	11	85758	340	whole_screen		3,63707	3525	2	85758	3		88916		143,17
Recording213	Noodle	Noodle_trials43-45	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b04-constr,d02-dilating,dog_puppy_barking,grey_screen,h00-dilating,Rabbit sounds	whole_screen	120983	0	8623	375	67	2216	23	76923	67	whole_screen		3,52403	11120	5	76907	6	108808	112346	147,19	563,15
Recording213	Noodle	Noodle_trials43-45	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b04-constr,d02-dilating,dog_puppy_barking,grey_screen,h00-dilating,Rabbit sounds	whole_screen	120983	0	2483	276	34	799	9	115332	271	whole_screen		3,75474	5462	1	115332	3				
Recording213	Noodle	Noodle_trials43-45	Entire Recording	1	2023-08-19 17.27.58 3172889463443954951_3057206773,b04-constr,d02-dilating,dog_puppy_barking,grey_screen,h00-dilating,Rabbit sounds	whole_screen	120983	0	2459	224	67	672	11	102790	368	whole_screen		3,58621	4152	3	102790	3	103475		440,52	
Recording219	Noodle	Noodle_trials85-87	d07-constr	1	d07-constr	whole_screen	5429	68629	2282	207	67	502	11	0	189	whole_screen	whole_screen	2,78739	3437	2	0	3				
Recording219	Noodle	Noodle_trials85-87	d12-dilating	1	d12-dilating	whole_screen	5595	41136	1501	375	207	742	4	0	742	whole_screen	whole_screen	2,91165	1918	2	0	0				
Recording219	Noodle	Noodle_trials85-87	grey_screen	1	grey_screen	whole_screen	4596	26349	2841	316	67	1033	9	38	483	whole_screen		3,19894	4104	1	5	2				
Recording219	Noodle	Noodle_trials85-87	grey_screen	2	grey_screen	whole_screen	4580	46731	2385	159	67	301	15	0	234	whole_screen		2,83134	3867	1	0	1				
Recording219	Noodle	Noodle_trials85-87	grey_screen	3	grey_screen	whole_screen	4546	58521	2526	361	120	710	7	127	710	whole_screen		2,9075	4128	1	58	1				
Recording219	Noodle	Noodle_trials85-87	h12-constr	1	h12-constr	whole_screen	5578	52942	1520	152	83	258	10	231	150	whole_screen		3,00409	4535	1	215	2				
Recording219	Noodle	Noodle_trials85-87	Entire Recording	1	d07-constr,d12-dilating,dog_fed,grey_screen,h12-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	74254	0	1501	375	207	742	4	41136	742	whole_screen		2,91165	1918	2	41136	0				
Recording219	Noodle	Noodle_trials85-87	Entire Recording	1	d07-constr,d12-dilating,dog_fed,grey_screen,h12-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	74254	0	7752	250	67	1033	31	26387	483	whole_screen		2,99117	12099	3	26354	4				
Recording219	Noodle	Noodle_trials85-87	Entire Recording	1	d07-constr,d12-dilating,dog_fed,grey_screen,h12-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	74254	0	2282	207	67	502	11	68629	189	whole_screen		2,78739	3437	2	68629	3				
Recording219	Noodle	Noodle_trials85-87	Entire Recording	1	d07-constr,d12-dilating,dog_fed,grey_screen,h12-constr,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	74254	0	1520	152	83	258	10	53174	150	whole_screen		3,00409	4535	1	53157	2				
Recording157	Noodle	Noodle_trials28-30 	b12-dilating	1	b12-dilating	whole_screen	5578	170797	1637	205	66	568	8	1326	213	whole_screen	whole_screen	2,70427	2542	2	1308	3				
Recording157	Noodle	Noodle_trials28-30 	d04-constr	1	d04-constr	whole_screen	5395	192811	741	185	69	300	4	212	248	whole_screen	whole_screen	2,61541	2033	2	212	0				
Recording157	Noodle	Noodle_trials28-30 	d15-constr	1	d15-constr	whole_screen	5629	181821	1213	173	66	300	7	780	217	whole_screen		2,70621	2387	2	780	2				
Recording157	Noodle	Noodle_trials28-30 	grey_screen	1	grey_screen	whole_screen	5079	163404	2755	250	29	602	11	719	323	whole_screen	whole_screen	2,66274	4360	1	719	3				
Recording157	Noodle	Noodle_trials28-30 	grey_screen	2	grey_screen	whole_screen	4546	176376	2003	286	70	782	7	0	782	whole_screen	whole_screen	2,70099	4546	1	0	3				
Recording157	Noodle	Noodle_trials28-30 	grey_screen	3	grey_screen	whole_screen	4513	187449	3221	403	89	984	8	395	243	whole_screen		2,66793	4008	1	395	2				
Recording157	Noodle	Noodle_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,d04-constr,d15-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	198424	0	1213	173	66	300	7	182600	217	whole_screen		2,70621	2387	2	182600	2				
Recording157	Noodle	Noodle_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,d04-constr,d15-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	198424	0	741	185	69	300	4	193023	248	whole_screen		2,61541	2033	2	193023	0				
Recording157	Noodle	Noodle_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,d04-constr,d15-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	198424	0	7979	307	29	984	26	164123	323	whole_screen		2,6745	12914	3	164123	8				
Recording157	Noodle	Noodle_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,d04-constr,d15-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	198424	0	1637	205	66	568	8	172123	213	whole_screen		2,70427	2542	2	172105	3				
Recording101	Pepe	Pepe_trials13-15 	b03-dilating	1	b03-dilating	whole_screen	5412	151123	200	100	83	117	2	209	117	whole_screen		2,77966	233	2	209	0				
Recording101	Pepe	Pepe_trials13-15 	b10-dilating	1	b10-dilating	whole_screen	5612	108260	1116	112	67	250	10	1384	67	whole_screen		2,63037	2634	3	1351	1	2401		122,94	
Recording101	Pepe	Pepe_trials13-15 	b12-constr	1	b12-constr	whole_screen	5712	137485	924	132	67	183	7	965	67	whole_screen		2,50256	1657	2	948	1				
Recording101	Pepe	Pepe_trials13-15 	grey_screen	1	grey_screen	whole_screen	4596	99052	3844	480	67	2376	8	0	75	whole_screen	whole_screen	2,98789	4596	1	0	2				
Recording101	Pepe	Pepe_trials13-15 	grey_screen	2	grey_screen	whole_screen	4596	113872	0				0						0	0		0				
Recording101	Pepe	Pepe_trials13-15 	grey_screen	3	grey_screen	whole_screen	4629	143196	2008	167	67	517	12	815	70	whole_screen	whole_screen	2,44807	3815	1	815	2				
Recording101	Pepe	Pepe_trials13-15 	Entire Recording	1	b03-dilating,b10-dilating,b12-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	156746	0	1116	112	67	250	10	109645	67	whole_screen		2,63037	2634	3	109611	1	110661		122,94	
Recording101	Pepe	Pepe_trials13-15 	Entire Recording	1	b03-dilating,b10-dilating,b12-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	156746	0	5851	293	67	2376	20	99052	75	whole_screen		2,80228	8411	2	99052	4				
Recording101	Pepe	Pepe_trials13-15 	Entire Recording	1	b03-dilating,b10-dilating,b12-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	156746	0	200	100	83	117	2	151332	117	whole_screen		2,77966	233	2	151332	0				
Recording101	Pepe	Pepe_trials13-15 	Entire Recording	1	b03-dilating,b10-dilating,b12-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	156746	0	924	132	67	183	7	138450	67	whole_screen		2,50256	1657	2	138433	1				
Recording155	Noodle	Noodle_trials22-24	b08-constr	1	b08-constr	whole_screen	5578	87343	668	134	66	267	5	1341	117	whole_screen		2,36604	802	2	1307	0				
Recording155	Noodle	Noodle_trials22-24	d00-constr	1	d00-constr	whole_screen	5395	101431	1692	242	67	654	7	993	234	whole_screen		2,59465	2656	1	993	1				
Recording155	Noodle	Noodle_trials22-24	grey_screen	1	grey_screen	whole_screen	5112	58834	800	267	100	450	3	0	250	whole_screen		2,64366	1567	1	0	0				
Recording155	Noodle	Noodle_trials22-24	grey_screen	2	grey_screen	whole_screen	4596	81248	2237	320	100	637	7	56	300	whole_screen		2,5321	4217	1	56	3				
Recording155	Noodle	Noodle_trials22-24	grey_screen	3	grey_screen	whole_screen	4529	92921	1741	249	67	501	7	183	116	whole_screen		2,51418	2601	1	149	3				
Recording155	Noodle	Noodle_trials22-24	h03-constr	1	h03-constr	whole_screen	5612	75636	1547	221	66	434	7	0	246	whole_screen		2,68487	2114	5	0	1	3381	3464	566,03	395,1
Recording155	Noodle	Noodle_trials22-24	Entire Recording	1	b08-constr,Bunny_eating (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h03-constr,Our pet pheasant (online-video-cutter.com)	whole_screen	107025	0	1692	242	67	654	7	102423	234	whole_screen		2,59465	2656	1	102423	1				
Recording155	Noodle	Noodle_trials22-24	Entire Recording	1	b08-constr,Bunny_eating (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h03-constr,Our pet pheasant (online-video-cutter.com)	whole_screen	107025	0	4778	281	67	637	17	58834	250	whole_screen		2,54441	8385	3	58834	6				
Recording155	Noodle	Noodle_trials22-24	Entire Recording	1	b08-constr,Bunny_eating (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h03-constr,Our pet pheasant (online-video-cutter.com)	whole_screen	107025	0	668	134	66	267	5	88684	117	whole_screen		2,36604	802	2	88650	0				
Recording155	Noodle	Noodle_trials22-24	Entire Recording	1	b08-constr,Bunny_eating (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h03-constr,Our pet pheasant (online-video-cutter.com)	whole_screen	107025	0	1547	221	66	434	7	75636	246	whole_screen		2,68487	2114	5	75636	1	79017	79101	566,03	395,1
Recording115	kaije	Kaije_trials43-45	b08-constr	1	b08-constr	whole_screen	5612	128877	2538	231	67	657	11	504	303	whole_screen	whole_screen	3,78916	5124	1	488	0				
Recording115	kaije	Kaije_trials43-45	grey_screen	1	grey_screen	whole_screen	5095	108528	3349	837	93	2966	4	1492	107	whole_screen	whole_screen	4,1114	3621	1	1474	1				
Recording115	kaije	Kaije_trials43-45	grey_screen	2	grey_screen	whole_screen	4644	120085	1724	862	67	1657	2	1886	67	whole_screen	whole_screen	4,01602	1758	2	1869	0		1953		337,66
Recording115	kaije	Kaije_trials43-45	grey_screen	3	grey_screen	whole_screen	4563	134489	3271	327	67	1089	10	0	202	whole_screen	whole_screen	3,94501	4563	1	0	3				
Recording115	kaije	Kaije_trials43-45	h02-constr	1	h02-constr	whole_screen	5562	114523	2738	249	67	720	11	0	204	whole_screen		4,13651	3446	2	0	2		3363		161,18
Recording115	kaije	Kaije_trials43-45	h11-dilating	1	h11-dilating	whole_screen	5479	160100	4307	269	67	867	16	0	107	whole_screen		4,11276	5141	1	0	8				
Recording115	kaije	Kaije_trials43-45	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,dog_fed,grey_screen,h02-constr,h11-dilating	whole_screen	165804	0	2738	249	67	720	11	114523	204	whole_screen		4,13651	3446	2	114523	2		117886		161,18
Recording115	kaije	Kaije_trials43-45	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,dog_fed,grey_screen,h02-constr,h11-dilating	whole_screen	165804	0	8344	522	67	2966	16	110020	107	whole_screen		4,02701	9942	4	110002	4		122038		337,66
Recording115	kaije	Kaije_trials43-45	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,dog_fed,grey_screen,h02-constr,h11-dilating	whole_screen	165804	0	4307	269	67	867	16	160100	107	whole_screen		4,11276	5141	1	160100	8				
Recording115	kaije	Kaije_trials43-45	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,dog_fed,grey_screen,h02-constr,h11-dilating	whole_screen	165804	0	2538	231	67	657	11	129382	303	whole_screen		3,78916	5124	1	129365	0				
Recording106	Pepe	Pepe_trials28-30	b06-constr	1	b06-constr	whole_screen	5445	209031	333	111	67	140	3	3341	125	whole_screen		3,93818	450	2	3341	1	4065		285,07	
Recording106	Pepe	Pepe_trials28-30	b14-dilating	1	b14-dilating	whole_screen	5562	187467	3011	137	48	580	22	0	580	whole_screen	whole_screen	3,15505	5562	1	0	7				
Recording106	Pepe	Pepe_trials28-30	d02-constr	1	d02-constr	whole_screen	5595	156078	570	142	67	217	4	1416	203	whole_screen		3,42567	670	2	1416	1				
Recording106	Pepe	Pepe_trials28-30	grey_screen	1	grey_screen	whole_screen	4608	138260	102	102	102	102	1	2453	102	whole_screen		2,56703	102	1	2453	0				
Recording106	Pepe	Pepe_trials28-30	grey_screen	2	grey_screen	whole_screen	4563	161673	0				0						0	0		0				
Recording106	Pepe	Pepe_trials28-30	grey_screen	3	grey_screen	whole_screen	4563	193029	252	126	85	167	2	0	85	whole_screen		3,23479	302	1	0	0				
Recording106	Pepe	Pepe_trials28-30	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b06-constr,b14-dilating,d02-constr,grey_screen,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	214689	0	3011	137	48	580	22	187467	580	whole_screen		3,15505	5562	1	187467	7				
Recording106	Pepe	Pepe_trials28-30	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b06-constr,b14-dilating,d02-constr,grey_screen,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	214689	0	333	111	67	140	3	212372	125	whole_screen		3,93818	450	2	212372	1	213096		285,07	
Recording106	Pepe	Pepe_trials28-30	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b06-constr,b14-dilating,d02-constr,grey_screen,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	214689	0	570	142	67	217	4	157494	203	whole_screen		3,42567	670	2	157494	1				
Recording106	Pepe	Pepe_trials28-30	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b06-constr,b14-dilating,d02-constr,grey_screen,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	214689	0	354	118	85	167	3	140713	102	whole_screen		3,044	404	2	140713	0				
Recording69	Pepe	Pepe_trials7-9	b05-constr	1	b05-constr	whole_screen	5595	144605	391	98	25	150	4	0	25	whole_screen	whole_screen	2,89709	508	3	0	0	5262	3813	39,65	51,7
Recording69	Pepe	Pepe_trials7-9	b13-dilating	1	b13-dilating	whole_screen	5446	175828	0				0						0	0		0				
Recording69	Pepe	Pepe_trials7-9	d05-dilating	1	d05-dilating	whole_screen	5678	121043	158	158	158	158	1	5120	158	whole_screen		2,75809	158	1	5120	0				
Recording69	Pepe	Pepe_trials7-9	grey_screen	1	grey_screen	whole_screen	5329	105972	167	83	67	100	2	198	100	whole_screen		3,47931	184	2	198	0				
Recording69	Pepe	Pepe_trials7-9	grey_screen	2	grey_screen	whole_screen	4659	126721	0				0						0	0		0				
Recording69	Pepe	Pepe_trials7-9	grey_screen	3	grey_screen	whole_screen	4529	150200	584	117	67	183	5	0	84	whole_screen		2,90061	850	4	0	0		3017		71,56
Recording69	Pepe	Pepe_trials7-9	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b05-constr,b13-dilating,d05-dilating,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Our pet pheasant (online-video-cutter.com)	whole_screen	181476	0	158	158	158	158	1	126162	158	whole_screen		2,75809	158	1	126162	0				
Recording69	Pepe	Pepe_trials7-9	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b05-constr,b13-dilating,d05-dilating,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Our pet pheasant (online-video-cutter.com)	whole_screen	181476	0	0				0			whole_screen			0	0		0				
Recording69	Pepe	Pepe_trials7-9	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b05-constr,b13-dilating,d05-dilating,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Our pet pheasant (online-video-cutter.com)	whole_screen	181476	0	391	98	25	150	4	144605	25	whole_screen		2,89709	508	3	144605	0	149868	148418	39,65	51,7
Recording69	Pepe	Pepe_trials7-9	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b05-constr,b13-dilating,d05-dilating,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Our pet pheasant (online-video-cutter.com)	whole_screen	181476	0	751	107	67	183	7	106170	100	whole_screen		3,02921	1034	6	106170	0		153218		71,56
Recording210	Pepe	Pepe_trials1-3 	d01-constr	1	d01-constr	whole_screen	5562	287963	0				0						0	0		0				
Recording210	Pepe	Pepe_trials1-3 	grey_screen	1	grey_screen	whole_screen	5162	242037	0				0						0	0		0				
