Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording179	kaije	Kaije_trials10-12	grey_screen	2	grey_screen	whole_screen	4613	66229	4613	4613	4613	4613	1	0	4613	whole_screen	whole_screen	3,61113	4613	4613	4613	4613	1	0	4613	4613	0				
Recording179	kaije	Kaije_trials10-12	grey_screen	3	grey_screen	whole_screen	4529	77353	4163	595	67	1596	7	0	117	whole_screen	whole_screen	3,7205	4529	4529	4529	4529	1	0	4529	4529	2				
Recording179	kaije	Kaije_trials10-12	h15-dilating	1	h15-dilating	whole_screen	5412	92257	4098	315	63	1002	13	0	63	whole_screen		4,00836	5394	5394	5394	5394	1	0	5394	5394	5				
Recording179	kaije	Kaije_trials10-12	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b13-constr,d07-dilating,dog_fed,grey_screen,h15-dilating,Kitten meowing to attract cats	whole_screen	97872	0	4098	315	63	1002	13	92257	63	whole_screen		4,00836	5394	5394	5394	5394	1	92257	5394	5394	5				
Recording179	kaije	Kaije_trials10-12	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b13-constr,d07-dilating,dog_fed,grey_screen,h15-dilating,Kitten meowing to attract cats	whole_screen	97872	0	5612	5612	5612	5612	1	60618	5612	whole_screen		3,71125	5612	5612	5612	5612	1	60618	5612	5612	0				
Recording179	kaije	Kaije_trials10-12	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b13-constr,d07-dilating,dog_fed,grey_screen,h15-dilating,Kitten meowing to attract cats	whole_screen	97872	0	13754	1058	67	4613	13	49927	210	whole_screen		3,80188	14271	4757	4529	5129	3	49927	5129	14271	4				
Recording179	kaije	Kaije_trials10-12	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b13-constr,d07-dilating,dog_fed,grey_screen,h15-dilating,Kitten meowing to attract cats	whole_screen	97872	0	5279	1760	45	2733	3	71741	45	whole_screen		3,71276	5612	5612	5612	5612	1	71741	5612	5612	0				
Recording157	Noodle	Noodle_trials28-30 	b12-dilating	1	b12-dilating	whole_screen	5578	170797	1637	205	66	568	8	1326	213	whole_screen	whole_screen	2,70427	2458	1229	213	2245	2	1326	213	2542	3				
Recording157	Noodle	Noodle_trials28-30 	d04-constr	1	d04-constr	whole_screen	5395	192811	741	185	69	300	4	212	248	whole_screen	whole_screen	2,61541	2033	1017	124	1909	2	212	1909	2033	0				
Recording157	Noodle	Noodle_trials28-30 	d15-constr	1	d15-constr	whole_screen	5629	181821	1213	173	66	300	7	780	217	whole_screen		2,70621	2353	1177	217	2136	2	780	217	2387	2				
Recording157	Noodle	Noodle_trials28-30 	grey_screen	1	grey_screen	whole_screen	5079	163404	2755	250	29	602	11	719	323	whole_screen	whole_screen	2,66274	4360	4360	4360	4360	1	719	4360	4360	3				
Recording157	Noodle	Noodle_trials28-30 	grey_screen	2	grey_screen	whole_screen	4546	176376	2003	286	70	782	7	0	782	whole_screen	whole_screen	2,70099	4546	4546	4546	4546	1	0	4546	4546	3				
Recording157	Noodle	Noodle_trials28-30 	grey_screen	3	grey_screen	whole_screen	4513	187449	3221	403	89	984	8	395	243	whole_screen		2,66793	4008	4008	4008	4008	1	395	4008	4008	2				
Recording157	Noodle	Noodle_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,d04-constr,d15-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	198424	0	1213	173	66	300	7	182600	217	whole_screen		2,70621	2353	1177	217	2136	2	182600	217	2387	2				
Recording157	Noodle	Noodle_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,d04-constr,d15-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	198424	0	741	185	69	300	4	193023	248	whole_screen		2,61541	2033	1017	124	1909	2	193023	1909	2033	0				
Recording157	Noodle	Noodle_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,d04-constr,d15-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	198424	0	7979	307	29	984	26	164123	323	whole_screen		2,6745	12914	4305	4008	4546	3	164123	4360	12914	8				
Recording157	Noodle	Noodle_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,d04-constr,d15-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	198424	0	1637	205	66	568	8	172123	213	whole_screen		2,70427	2458	1229	213	2245	2	172123	213	2542	3				
Recording101	Pepe	Pepe_trials13-15 	b03-dilating	1	b03-dilating	whole_screen	5412	151123	200	100	83	117	2	209	117	whole_screen		2,77966	200	100	83	117	2	209	117	233	0				
Recording101	Pepe	Pepe_trials13-15 	b10-dilating	1	b10-dilating	whole_screen	5612	108260	1116	112	67	250	10	1384	67	whole_screen		2,63037	2517	839	233	1934	3	1384	233	2634	1	2401		122,94	
Recording101	Pepe	Pepe_trials13-15 	b12-constr	1	b12-constr	whole_screen	5712	137485	924	132	67	183	7	965	67	whole_screen		2,50256	1623	812	67	1557	2	965	67	1657	1				
Recording101	Pepe	Pepe_trials13-15 	grey_screen	1	grey_screen	whole_screen	4596	99052	3844	480	67	2376	8	0	75	whole_screen	whole_screen	2,98789	4596	4596	4596	4596	1	0	4596	4596	2				
Recording101	Pepe	Pepe_trials13-15 	grey_screen	2	grey_screen	whole_screen	4596	113872	0				0						0				0			0	0				
Recording101	Pepe	Pepe_trials13-15 	grey_screen	3	grey_screen	whole_screen	4629	143196	2008	167	67	517	12	815	70	whole_screen	whole_screen	2,44807	3815	3815	3815	3815	1	815	3815	3815	2				
Recording101	Pepe	Pepe_trials13-15 	Entire Recording	1	b03-dilating,b10-dilating,b12-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	156746	0	1116	112	67	250	10	109645	67	whole_screen		2,63037	2517	839	233	1934	3	109645	233	2634	1	110661		122,94	
Recording101	Pepe	Pepe_trials13-15 	Entire Recording	1	b03-dilating,b10-dilating,b12-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	156746	0	5851	293	67	2376	20	99052	75	whole_screen		2,80228	8411	4205	3815	4596	2	99052	4596	8411	4				
Recording101	Pepe	Pepe_trials13-15 	Entire Recording	1	b03-dilating,b10-dilating,b12-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	156746	0	200	100	83	117	2	151332	117	whole_screen		2,77966	200	100	83	117	2	151332	117	233	0				
Recording101	Pepe	Pepe_trials13-15 	Entire Recording	1	b03-dilating,b10-dilating,b12-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com)	whole_screen	156746	0	924	132	67	183	7	138450	67	whole_screen		2,50256	1623	812	67	1557	2	138450	67	1657	1				
Recording155	Noodle	Noodle_trials22-24	b08-constr	1	b08-constr	whole_screen	5578	87343	668	134	66	267	5	1341	117	whole_screen		2,36604	768	384	268	500	2	1341	500	802	0				
Recording155	Noodle	Noodle_trials22-24	d00-constr	1	d00-constr	whole_screen	5395	101431	1692	242	67	654	7	993	234	whole_screen		2,59465	2656	2656	2656	2656	1	993	2656	2656	1				
Recording155	Noodle	Noodle_trials22-24	grey_screen	1	grey_screen	whole_screen	5112	58834	800	267	100	450	3	0	250	whole_screen		2,64366	1567	1567	1567	1567	1	0	1567	1567	0				
Recording155	Noodle	Noodle_trials22-24	grey_screen	2	grey_screen	whole_screen	4596	81248	2237	320	100	637	7	56	300	whole_screen		2,5321	4217	4217	4217	4217	1	56	4217	4217	3				
Recording155	Noodle	Noodle_trials22-24	grey_screen	3	grey_screen	whole_screen	4529	92921	1741	249	67	501	7	183	116	whole_screen		2,51418	2567	2567	2567	2567	1	183	2567	2601	3				
Recording155	Noodle	Noodle_trials22-24	h03-constr	1	h03-constr	whole_screen	5612	75636	1547	221	66	434	7	0	246	whole_screen		2,68487	2013	403	66	1112	5	0	1112	2114	1	3381	3464	566,03	395,1
Recording155	Noodle	Noodle_trials22-24	Entire Recording	1	b08-constr,Bunny_eating (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h03-constr,Our pet pheasant (online-video-cutter.com)	whole_screen	107025	0	1692	242	67	654	7	102423	234	whole_screen		2,59465	2656	2656	2656	2656	1	102423	2656	2656	1				
Recording155	Noodle	Noodle_trials22-24	Entire Recording	1	b08-constr,Bunny_eating (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h03-constr,Our pet pheasant (online-video-cutter.com)	whole_screen	107025	0	4778	281	67	637	17	58834	250	whole_screen		2,54441	8351	2784	1567	4217	3	58834	1567	8385	6				
Recording155	Noodle	Noodle_trials22-24	Entire Recording	1	b08-constr,Bunny_eating (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h03-constr,Our pet pheasant (online-video-cutter.com)	whole_screen	107025	0	668	134	66	267	5	88684	117	whole_screen		2,36604	768	384	268	500	2	88684	500	802	0				
Recording155	Noodle	Noodle_trials22-24	Entire Recording	1	b08-constr,Bunny_eating (online-video-cutter.com),d00-constr,dog_puppy_barking,grey_screen,h03-constr,Our pet pheasant (online-video-cutter.com)	whole_screen	107025	0	1547	221	66	434	7	75636	246	whole_screen		2,68487	2013	403	66	1112	5	75636	1112	2114	1	79017	79101	566,03	395,1
Recording115	kaije	Kaije_trials43-45	b08-constr	1	b08-constr	whole_screen	5612	128877	2538	231	67	657	11	504	303	whole_screen	whole_screen	3,78916	5108	5108	5108	5108	1	504	5108	5124	0				
Recording115	kaije	Kaije_trials43-45	grey_screen	1	grey_screen	whole_screen	5095	108528	3349	837	93	2966	4	1492	107	whole_screen	whole_screen	4,1114	3604	3604	3604	3604	1	1492	3604	3621	1				
Recording115	kaije	Kaije_trials43-45	grey_screen	2	grey_screen	whole_screen	4644	120085	1724	862	67	1657	2	1886	67	whole_screen	whole_screen	4,01602	1724	862	67	1657	2	1886	67	1758	0		1953		337,66
Recording115	kaije	Kaije_trials43-45	grey_screen	3	grey_screen	whole_screen	4563	134489	3271	327	67	1089	10	0	202	whole_screen	whole_screen	3,94501	4563	4563	4563	4563	1	0	4563	4563	3				
Recording115	kaije	Kaije_trials43-45	h02-constr	1	h02-constr	whole_screen	5562	114523	2738	249	67	720	11	0	204	whole_screen		4,13651	3430	1715	67	3363	2	0	3363	3446	2		3363		161,18
Recording115	kaije	Kaije_trials43-45	h11-dilating	1	h11-dilating	whole_screen	5479	160100	4307	269	67	867	16	0	107	whole_screen		4,11276	5141	5141	5141	5141	1	0	5141	5141	8				
Recording115	kaije	Kaije_trials43-45	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,dog_fed,grey_screen,h02-constr,h11-dilating	whole_screen	165804	0	2738	249	67	720	11	114523	204	whole_screen		4,13651	3430	1715	67	3363	2	114523	3363	3446	2		117886		161,18
Recording115	kaije	Kaije_trials43-45	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,dog_fed,grey_screen,h02-constr,h11-dilating	whole_screen	165804	0	8344	522	67	2966	16	110020	107	whole_screen		4,02701	9891	2473	67	4563	4	110020	3604	9942	4		122038		337,66
Recording115	kaije	Kaije_trials43-45	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,dog_fed,grey_screen,h02-constr,h11-dilating	whole_screen	165804	0	4307	269	67	867	16	160100	107	whole_screen		4,11276	5141	5141	5141	5141	1	160100	5141	5141	8				
Recording115	kaije	Kaije_trials43-45	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,A mole digging a hole cauught on camera (online-video-cutter.com),b08-constr,dog_fed,grey_screen,h02-constr,h11-dilating	whole_screen	165804	0	2538	231	67	657	11	129382	303	whole_screen		3,78916	5108	5108	5108	5108	1	129382	5108	5124	0				
Recording106	Pepe	Pepe_trials28-30	b06-constr	1	b06-constr	whole_screen	5445	209031	333	111	67	140	3	3341	125	whole_screen		3,93818	350	175	67	283	2	3341	283	450	1	4065		285,07	
Recording106	Pepe	Pepe_trials28-30	b14-dilating	1	b14-dilating	whole_screen	5562	187467	3011	137	48	580	22	0	580	whole_screen	whole_screen	3,15505	5562	5562	5562	5562	1	0	5562	5562	7				
Recording106	Pepe	Pepe_trials28-30	d02-constr	1	d02-constr	whole_screen	5595	156078	570	142	67	217	4	1416	203	whole_screen		3,42567	653	327	200	453	2	1416	453	670	1				
Recording106	Pepe	Pepe_trials28-30	grey_screen	1	grey_screen	whole_screen	4608	138260	102	102	102	102	1	2453	102	whole_screen		2,56703	102	102	102	102	1	2453	102	102	0				
Recording106	Pepe	Pepe_trials28-30	grey_screen	2	grey_screen	whole_screen	4563	161673	0				0						0				0			0	0				
Recording106	Pepe	Pepe_trials28-30	grey_screen	3	grey_screen	whole_screen	4563	193029	252	126	85	167	2	0	85	whole_screen		3,23479	302	302	302	302	1	0	302	302	0				
Recording106	Pepe	Pepe_trials28-30	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b06-constr,b14-dilating,d02-constr,grey_screen,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	214689	0	3011	137	48	580	22	187467	580	whole_screen		3,15505	5562	5562	5562	5562	1	187467	5562	5562	7				
Recording106	Pepe	Pepe_trials28-30	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b06-constr,b14-dilating,d02-constr,grey_screen,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	214689	0	333	111	67	140	3	212372	125	whole_screen		3,93818	350	175	67	283	2	212372	283	450	1	213096		285,07	
Recording106	Pepe	Pepe_trials28-30	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b06-constr,b14-dilating,d02-constr,grey_screen,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	214689	0	570	142	67	217	4	157494	203	whole_screen		3,42567	653	327	200	453	2	157494	453	670	1				
Recording106	Pepe	Pepe_trials28-30	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b06-constr,b14-dilating,d02-constr,grey_screen,Our pet pheasant (online-video-cutter.com),wild baby bunnies (online-video-cutter.com)	whole_screen	214689	0	354	118	85	167	3	140713	102	whole_screen		3,044	404	202	102	302	2	140713	102	404	0				
Recording69	Pepe	Pepe_trials7-9	b05-constr	1	b05-constr	whole_screen	5595	144605	391	98	25	150	4	0	25	whole_screen	whole_screen	2,89709	474	158	25	316	3	0	25	508	0	5262	3813	39,65	51,7
Recording69	Pepe	Pepe_trials7-9	b13-dilating	1	b13-dilating	whole_screen	5446	175828	0				0						0				0			0	0				
Recording69	Pepe	Pepe_trials7-9	d05-dilating	1	d05-dilating	whole_screen	5678	121043	158	158	158	158	1	5120	158	whole_screen		2,75809	158	158	158	158	1	5120	158	158	0				
Recording69	Pepe	Pepe_trials7-9	grey_screen	1	grey_screen	whole_screen	5329	105972	167	83	67	100	2	198	100	whole_screen		3,47931	167	83	67	100	2	198	100	184	0				
Recording69	Pepe	Pepe_trials7-9	grey_screen	2	grey_screen	whole_screen	4659	126721	0				0						0				0			0	0				
Recording69	Pepe	Pepe_trials7-9	grey_screen	3	grey_screen	whole_screen	4529	150200	584	117	67	183	5	0	84	whole_screen		2,90061	767	192	67	483	4	0	84	850	0		3017		71,56
Recording69	Pepe	Pepe_trials7-9	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b05-constr,b13-dilating,d05-dilating,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Our pet pheasant (online-video-cutter.com)	whole_screen	181476	0	158	158	158	158	1	126162	158	whole_screen		2,75809	158	158	158	158	1	126162	158	158	0				
Recording69	Pepe	Pepe_trials7-9	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b05-constr,b13-dilating,d05-dilating,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Our pet pheasant (online-video-cutter.com)	whole_screen	181476	0	0				0			whole_screen			0				0			0	0				
Recording69	Pepe	Pepe_trials7-9	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b05-constr,b13-dilating,d05-dilating,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Our pet pheasant (online-video-cutter.com)	whole_screen	181476	0	391	98	25	150	4	144605	25	whole_screen		2,89709	474	158	25	316	3	144605	25	508	0	149868	148418	39,65	51,7
Recording69	Pepe	Pepe_trials7-9	Entire Recording	1	2023-09-23 07.14.52 3197954336300737299_3057206773,b05-constr,b13-dilating,d05-dilating,grey_screen,Happy guinea pigs wheeking and squeaking! (online-video-cutter.com),Our pet pheasant (online-video-cutter.com)	whole_screen	181476	0	751	107	67	183	7	106170	100	whole_screen		3,02921	934	156	67	483	6	106170	100	1034	0		153218		71,56
Recording162	Noodle	Noodle_trials55-57	b00-constr	1	b00-constr	whole_screen	5412	305050	2277	228	51	700	10	0	77	whole_screen	whole_screen	2,67645	3210	1605	876	2334	2	0	876	3244	3				
Recording162	Noodle	Noodle_trials55-57	b11-dilating	1	b11-dilating	whole_screen	5628	287748	2084	347	100	1052	6	0	124	whole_screen		2,836	2201	734	103	1674	3	0	424	2269	2		1885		1175,19
Recording162	Noodle	Noodle_trials55-57	b13-constr	1	b13-constr	whole_screen	5578	272645	2137	267	53	817	8	0	53	whole_screen		2,60075	2803	1402	1353	1450	2	0	1353	2853	3	3603		38,28	
Recording162	Noodle	Noodle_trials55-57	grey_screen	1	grey_screen	whole_screen	4629	264185	734	122	67	234	6	637	100	whole_screen		2,5108	2183	1092	367	1817	2	637	367	2250	1				
Recording162	Noodle	Noodle_trials55-57	grey_screen	2	grey_screen	whole_screen	4596	278223	983	246	67	667	4	25	100	whole_screen		2,68442	1317	658	417	900	2	25	417	1375	0				
Recording162	Noodle	Noodle_trials55-57	grey_screen	3	grey_screen	whole_screen	4546	293377	0				0						0				0			0	0				
Recording162	Noodle	Noodle_trials55-57	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b00-constr,b11-dilating,b13-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	310674	0	2277	228	51	700	10	305050	77	whole_screen		2,67645	3210	1605	876	2334	2	305050	876	3244	3				
Recording162	Noodle	Noodle_trials55-57	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b00-constr,b11-dilating,b13-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	310674	0	1717	172	67	667	10	264823	100	whole_screen		2,61025	3500	875	367	1817	4	264823	367	3684	1				
Recording162	Noodle	Noodle_trials55-57	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b00-constr,b11-dilating,b13-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	310674	0	2137	267	53	817	8	272645	53	whole_screen		2,60075	2803	1402	1353	1450	2	272645	1353	2853	3	276248		38,28	
Recording162	Noodle	Noodle_trials55-57	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b00-constr,b11-dilating,b13-constr,grey_screen,Kanji The Parrot makes squeak toy noise when squeezed,nel pollaio con oche anatre germane , anatre mute galli galline tacchini e faraone (online-video-cutter.com)	whole_screen	310674	0	2084	347	100	1052	6	287748	124	whole_screen		2,836	2201	734	103	1674	3	287748	424	2269	2		289634		1175,19
Recording105	Pepe	Pepe_trials25-27 	b04-dilating	1	b04-dilating	whole_screen	5412	68462	426	85	57	151	5	0	57	whole_screen		2,89049	4124	4124	4124	4124	1	0	4124	4124	0				
