Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade
Recording121	Pepe	Pepe_trials31-33 	Entire Recording	1	b12-dilating,d03-constr,d08-dilating,grey_screen,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),snow_cat	whole_screen	78053	0	843	17	3	18	50	44457	17	whole_screen		3,03299	2358	2358	2358	2358	1	44457	2358	2358	0				
Recording121	Pepe	Pepe_trials31-33 	Entire Recording	1	b12-dilating,d03-constr,d08-dilating,grey_screen,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),snow_cat	whole_screen	78053	0	3673	17	7	17	215	46815	14	whole_screen		3,24021	4613	4613	4613	4613	1	46815	4613	4613	0				
Recording121	Pepe	Pepe_trials31-33 	Entire Recording	1	b12-dilating,d03-constr,d08-dilating,grey_screen,Kitten meowing to attract cats,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),snow_cat	whole_screen	78053	0	308	17	17	18	18	73275	17	whole_screen		3,09015	359	359	359	359	1	73275	359	359	0				
Recording168	Noodle	Noodle_trials73-75	b10-constr	1	b10-constr	whole_screen	5595	56812	5085	17	8	18	305	0	8	whole_screen	whole_screen	2,6161	5595	5595	5595	5595	1	0	5595	5595	0				
Recording168	Noodle	Noodle_trials73-75	b11-constr	1	b11-constr	whole_screen	5578	44756	4300	17	13	18	258	0	16	whole_screen	whole_screen	2,72314	5246	1311	400	3134	4	0	849	5246	0				
Recording168	Noodle	Noodle_trials73-75	d00-dilating	1	d00-dilating	whole_screen	5429	69101	3806	17	12	18	226	0	12	whole_screen		2,51773	4526	1509	333	3389	3	0	3389	4526	0				
Recording168	Noodle	Noodle_trials73-75	grey_screen	1	grey_screen	whole_screen	5162	34814	3847	17	15	18	230	982	18	whole_screen	whole_screen	2,76866	4164	2082	682	3482	2	982	3482	4164	0				
Recording168	Noodle	Noodle_trials73-75	grey_screen	2	grey_screen	whole_screen	4613	50334	3994	17	4	18	241	0	4	whole_screen	whole_screen	2,55675	4563	1521	517	2587	3	0	2587	4563	0				
Recording168	Noodle	Noodle_trials73-75	grey_screen	3	grey_screen	whole_screen	4529	62407	3477	17	1	18	209	0	1	whole_screen	whole_screen	2,60059	4529	4529	4529	4529	1	0	4529	4529	0				
Recording168	Noodle	Noodle_trials73-75	Entire Recording	1	b10-constr,b11-constr,Corgi Snow Tunnel (online-video-cutter.com),d00-dilating,grey_screen,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	74740	0	5085	17	8	18	305	56812	8	whole_screen		2,6161	5595	5595	5595	5595	1	56812	5595	5595	0				
Recording168	Noodle	Noodle_trials73-75	Entire Recording	1	b10-constr,b11-constr,Corgi Snow Tunnel (online-video-cutter.com),d00-dilating,grey_screen,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	74740	0	4300	17	13	18	258	44756	16	whole_screen		2,72314	5246	1311	400	3134	4	44756	849	5246	0				
Recording168	Noodle	Noodle_trials73-75	Entire Recording	1	b10-constr,b11-constr,Corgi Snow Tunnel (online-video-cutter.com),d00-dilating,grey_screen,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	74740	0	3806	17	12	18	226	69101	12	whole_screen		2,51773	4526	1509	333	3389	3	69101	3389	4526	0				
Recording168	Noodle	Noodle_trials73-75	Entire Recording	1	b10-constr,b11-constr,Corgi Snow Tunnel (online-video-cutter.com),d00-dilating,grey_screen,Mouse Sounds - Mice Squeaking Sounds (online-video-cutter.com),Rabbit sounds	whole_screen	74740	0	11318	17	1	18	680	35796	18	whole_screen		2,64228	13257	2209	517	4529	6	35796	3482	13257	0				
Recording179	kaije	Kaije_trials10-12	b13-constr	1	b13-constr	whole_screen	5612	71741	5595	17	0	17	337	0	12	whole_screen	whole_screen	3,72255	5612	5612	5612	5612	1	0	5612	5612	0				
Recording179	kaije	Kaije_trials10-12	d07-dilating	1	d07-dilating	whole_screen	5612	60618	5612	17	2	17	338	0	2	whole_screen	whole_screen	3,71125	5612	5612	5612	5612	1	0	5612	5612	0				
Recording179	kaije	Kaije_trials10-12	grey_screen	1	grey_screen	whole_screen	5129	49927	5129	17	2	17	309	0	10	whole_screen	whole_screen	4,0554	5129	5129	5129	5129	1	0	5129	5129	0				
Recording179	kaije	Kaije_trials10-12	grey_screen	2	grey_screen	whole_screen	4613	66229	4613	17	6	17	278	0	7	whole_screen	whole_screen	3,61113	4613	4613	4613	4613	1	0	4613	4613	0				
Recording179	kaije	Kaije_trials10-12	grey_screen	3	grey_screen	whole_screen	4529	77353	4529	17	13	17	272	0	16	whole_screen	whole_screen	3,76997	4529	4529	4529	4529	1	0	4529	4529	0				
Recording179	kaije	Kaije_trials10-12	h15-dilating	1	h15-dilating	whole_screen	5412	92257	4903	17	2	18	295	0	13	whole_screen	whole_screen	4,02851	4974	2487	1929	3044	2	0	1929	4974	0				
Recording179	kaije	Kaije_trials10-12	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b13-constr,d07-dilating,dog_fed,grey_screen,h15-dilating,Kitten meowing to attract cats	whole_screen	97872	0	4903	17	2	18	295	92257	13	whole_screen		4,02851	4974	2487	1929	3044	2	92257	1929	4974	0				
Recording179	kaije	Kaije_trials10-12	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b13-constr,d07-dilating,dog_fed,grey_screen,h15-dilating,Kitten meowing to attract cats	whole_screen	97872	0	5612	17	2	17	338	60618	2	whole_screen		3,71125	5612	5612	5612	5612	1	60618	5612	5612	0				
Recording179	kaije	Kaije_trials10-12	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b13-constr,d07-dilating,dog_fed,grey_screen,h15-dilating,Kitten meowing to attract cats	whole_screen	97872	0	14271	17	2	17	859	49927	10	whole_screen		3,82145	14271	4757	4529	5129	3	49927	5129	14271	0				
Recording179	kaije	Kaije_trials10-12	Entire Recording	1	ASMR Dog Mukbang Pitbull Eating Raw Foods,b13-constr,d07-dilating,dog_fed,grey_screen,h15-dilating,Kitten meowing to attract cats	whole_screen	97872	0	5595	17	0	17	337	71741	12	whole_screen		3,72255	5612	5612	5612	5612	1	71741	5612	5612	0				
Recording157	Noodle	Noodle_trials28-30 	b12-dilating	1	b12-dilating	whole_screen	5578	170797	3122	17	1	18	187	0	8	whole_screen	whole_screen	2,6963	3361	259	17	1343	13	0	276	3361	0				
Recording157	Noodle	Noodle_trials28-30 	d04-constr	1	d04-constr	whole_screen	5395	192811	2702	17	7	18	161	71	18	whole_screen	whole_screen	2,59291	4375	729	33	1933	6	71	1933	4375	0				
Recording157	Noodle	Noodle_trials28-30 	d15-constr	1	d15-constr	whole_screen	5629	181821	1951	17	16	18	114	314	17	whole_screen		2,68246	3397	849	641	1271	4	314	717	3397	0				
Recording157	Noodle	Noodle_trials28-30 	grey_screen	1	grey_screen	whole_screen	5079	163404	3415	17	11	18	201	16	18	whole_screen	whole_screen	2,65731	4172	379	11	1344	11	16	1344	4172	0				
Recording157	Noodle	Noodle_trials28-30 	grey_screen	2	grey_screen	whole_screen	4546	176376	2693	17	4	18	162	0	15	whole_screen	whole_screen	2,69988	4529	2265	782	3747	2	0	782	4529	0				
Recording157	Noodle	Noodle_trials28-30 	grey_screen	3	grey_screen	whole_screen	4513	187449	3879	17	10	18	231	182	18	whole_screen	whole_screen	2,66895	4331	4331	4331	4331	1	182	4331	4331	0				
Recording157	Noodle	Noodle_trials28-30 	Entire Recording	1	A mole digging a hole cauught on camera (online-video-cutter.com),b12-dilating,d04-constr,d15-constr,grey_screen,Hares Play Hard To Get _ Animal All-Stars (online-video-cutter.com),snow_cat	whole_screen	198424	0	1951	17	16	18	114	182134	17	whole_screen		2,68246	3397	849	641	1271	4	182134	717	3397	0				
